id_evento,fecha,modulo,alerta,incidente_real,veredicto,tam_commit,t_respuesta_h,id_duplicado,tam_commit_atipico,t_respuesta_h_atipico
2248,2026-03-12,api,FALSE,FALSE,negativo,136,NA,FALSE,FALSE,TRUE
2114,2026-03-22,api,FALSE,FALSE,negativo,36,1.1,FALSE,FALSE,FALSE
2435,2026-05-22,api,TRUE,TRUE,positivo,19,4.5,FALSE,FALSE,FALSE
1287,2026-07-11,auth,FALSE,FALSE,negativo,NA,7.7,FALSE,TRUE,FALSE
1400,2026-12-20,db,FALSE,FALSE,negativo,203,1.7,FALSE,FALSE,FALSE
584,2026-09-13,api,FALSE,FALSE,negativo,14,1.4,FALSE,FALSE,FALSE
1593,2026-12-14,auth,FALSE,FALSE,negativo,42,3.9,FALSE,FALSE,FALSE
869,2026-05-05,ui,FALSE,FALSE,positivo,21,7.3,FALSE,FALSE,FALSE
1601,2026-03-09,db,FALSE,FALSE,negativo,143,2.3,FALSE,FALSE,FALSE
650,2026-11-25,auth,FALSE,FALSE,negativo,23,19.9,FALSE,FALSE,FALSE
1568,2026-02-10,api,FALSE,FALSE,negativo,55,6.7,FALSE,FALSE,FALSE
566,2026-09-25,db,TRUE,TRUE,positivo,21,30.5,FALSE,FALSE,FALSE
440,2026-10-05,ui,FALSE,FALSE,NA,42,NA,FALSE,FALSE,TRUE
2499,2026-01-19,api,TRUE,FALSE,negativo,92,NA,FALSE,FALSE,TRUE
1769,2026-02-14,api,TRUE,FALSE,negativo,60,2.5,FALSE,FALSE,FALSE
708,2026-03-12,ui,FALSE,FALSE,negativo,23,0.3,FALSE,FALSE,FALSE
1397,2026-02-12,ui,FALSE,FALSE,negativo,62,4.7,FALSE,FALSE,FALSE
2095,2026-07-13,auth,FALSE,FALSE,negativo,25,5.5,FALSE,FALSE,FALSE
1122,2026-04-15,auth,FALSE,FALSE,negativo,68,9.5,FALSE,FALSE,FALSE
2266,2026-06-26,auth,TRUE,FALSE,negativo,12,6.5,FALSE,FALSE,FALSE
164,NA,api,FALSE,FALSE,negativo,62,2,FALSE,FALSE,FALSE
341,2026-01-19,auth,FALSE,NA,negativo,NA,4.2,FALSE,TRUE,FALSE
1189,2026-01-07,db,FALSE,FALSE,negativo,69,12.1,FALSE,FALSE,FALSE
1104,2026-12-17,auth,TRUE,FALSE,negativo,55,2.2,TRUE,FALSE,FALSE
389,2026-05-20,auth,FALSE,FALSE,negativo,75,7.9,FALSE,FALSE,FALSE
1095,2026-12-20,auth,FALSE,FALSE,negativo,393,6,FALSE,FALSE,FALSE
1717,NA,auth,FALSE,FALSE,negativo,38,NA,FALSE,FALSE,TRUE
149,2026-07-01,auth,FALSE,FALSE,negativo,21,2.2,FALSE,FALSE,FALSE
1541,2026-06-08,auth,TRUE,FALSE,negativo,110,4.7,FALSE,FALSE,FALSE
159,2026-12-26,auth,FALSE,FALSE,negativo,60,8.6,FALSE,FALSE,FALSE
1017,2026-09-20,db,FALSE,FALSE,negativo,84,6.8,FALSE,FALSE,FALSE
952,2026-01-12,ui,FALSE,FALSE,negativo,56,10.9,FALSE,FALSE,FALSE
700,2026-12-24,auth,FALSE,FALSE,negativo,803,1.4,FALSE,FALSE,FALSE
2471,2026-02-14,ui,FALSE,FALSE,negativo,35,4,FALSE,FALSE,FALSE
29,2026-01-25,db,FALSE,FALSE,negativo,63,8.8,FALSE,FALSE,FALSE
1004,2026-02-06,ui,FALSE,FALSE,negativo,82,10.7,FALSE,FALSE,FALSE
204,2026-09-20,api,FALSE,FALSE,negativo,176,1.8,FALSE,FALSE,FALSE
1284,2026-01-11,api,FALSE,FALSE,negativo,20,5.2,FALSE,FALSE,FALSE
1374,2026-08-20,auth,TRUE,TRUE,positivo,24,5.8,FALSE,FALSE,FALSE
1107,2026-11-17,api,FALSE,NA,negativo,34,6.8,TRUE,FALSE,FALSE
2083,2026-11-10,api,FALSE,NA,negativo,169,NA,FALSE,FALSE,NA
304,2026-06-18,auth,FALSE,FALSE,negativo,61,0.1,FALSE,FALSE,FALSE
565,2026-11-15,db,TRUE,FALSE,negativo,73,7.2,FALSE,FALSE,FALSE
960,2026-10-03,api,FALSE,FALSE,negativo,277,4.9,FALSE,FALSE,FALSE
2288,2026-02-08,db,TRUE,TRUE,positivo,11,17.9,FALSE,FALSE,FALSE
743,2026-01-05,db,FALSE,FALSE,negativo,40,5.3,FALSE,FALSE,FALSE
400,2026-12-01,api,TRUE,FALSE,negativo,91,7.1,FALSE,FALSE,FALSE
110,2026-12-23,auth,FALSE,NA,positivo,46,8.7,FALSE,FALSE,FALSE
1894,2026-09-28,auth,FALSE,FALSE,negativo,68,3,FALSE,FALSE,FALSE
523,2026-03-25,auth,FALSE,FALSE,negativo,57,99999,FALSE,FALSE,FALSE
1331,2026-07-16,auth,FALSE,FALSE,negativo,19,NA,FALSE,FALSE,TRUE
401,2026-01-28,auth,FALSE,FALSE,negativo,684,11.3,FALSE,FALSE,FALSE
2524,2026-11-14,api,FALSE,FALSE,positivo,304,99999,FALSE,FALSE,FALSE
1751,2026-09-27,db,FALSE,FALSE,negativo,44,4.7,FALSE,FALSE,FALSE
668,2026-10-04,db,NA,FALSE,negativo,64,4,FALSE,FALSE,FALSE
1811,2026-03-10,auth,FALSE,FALSE,negativo,92,3.4,FALSE,FALSE,FALSE
1460,2026-03-12,auth,FALSE,FALSE,negativo,68,0.4,FALSE,FALSE,FALSE
1171,2026-11-01,auth,FALSE,FALSE,negativo,64,3.1,FALSE,FALSE,FALSE
494,2026-07-26,api,FALSE,FALSE,negativo,47,5,FALSE,FALSE,FALSE
1120,NA,auth,FALSE,FALSE,negativo,217,25,FALSE,FALSE,FALSE
1865,2026-02-16,auth,FALSE,FALSE,negativo,32,5.2,FALSE,FALSE,FALSE
459,2026-03-07,ui,FALSE,FALSE,negativo,203,1.7,FALSE,FALSE,FALSE
2498,2026-04-20,auth,FALSE,TRUE,positivo,102,16.9,FALSE,FALSE,FALSE
2488,2026-08-12,auth,FALSE,FALSE,negativo,695,4.7,FALSE,FALSE,FALSE
1840,2026-10-05,ui,FALSE,FALSE,negativo,95,3.8,FALSE,FALSE,FALSE
1108,2026-05-01,db,FALSE,FALSE,negativo,69,1.8,FALSE,FALSE,FALSE
1126,2026-06-11,db,FALSE,FALSE,negativo,85,9.7,FALSE,FALSE,FALSE
2565,2026-11-05,api,FALSE,FALSE,negativo,40,9,FALSE,FALSE,FALSE
2071,2026-08-28,api,FALSE,FALSE,positivo,252,3.2,FALSE,FALSE,FALSE
1951,2026-10-16,auth,FALSE,FALSE,negativo,145,7,FALSE,FALSE,FALSE
1461,2026-11-15,ui,FALSE,FALSE,negativo,25,3,FALSE,FALSE,FALSE
739,2026-04-23,auth,FALSE,FALSE,negativo,199,5.1,FALSE,FALSE,FALSE
1818,2026-11-27,auth,FALSE,FALSE,positivo,17,8.1,FALSE,FALSE,FALSE
124,2026-04-10,db,FALSE,FALSE,positivo,76,10.6,FALSE,FALSE,FALSE
909,2026-01-20,db,FALSE,FALSE,negativo,108,99999,FALSE,FALSE,FALSE
1584,2026-09-15,auth,FALSE,FALSE,negativo,49,1.4,FALSE,FALSE,FALSE
1180,2026-04-27,db,FALSE,FALSE,negativo,26,4.9,FALSE,FALSE,FALSE
767,2026-11-08,db,FALSE,FALSE,negativo,98,3.9,FALSE,FALSE,FALSE
95,2026-04-27,api,FALSE,FALSE,negativo,10,4.3,FALSE,FALSE,FALSE
1064,2026-12-24,ui,FALSE,FALSE,negativo,31,3.4,FALSE,FALSE,FALSE
1066,2026-06-13,db,FALSE,FALSE,negativo,74,2.2,FALSE,FALSE,FALSE
694,2026-09-26,auth,FALSE,FALSE,negativo,27,2.6,FALSE,FALSE,FALSE
2327,2026-11-20,api,FALSE,FALSE,negativo,285,1.3,FALSE,FALSE,FALSE
1149,2026-06-19,ui,FALSE,FALSE,negativo,16,8.8,FALSE,FALSE,FALSE
484,2026-07-20,auth,FALSE,FALSE,negativo,120,9.8,FALSE,FALSE,FALSE
948,2026-10-27,ui,FALSE,FALSE,negativo,58,4.8,TRUE,FALSE,FALSE
152,2026-12-12,api,FALSE,FALSE,negativo,158,14.3,FALSE,FALSE,FALSE
320,2026-06-11,db,TRUE,TRUE,positivo,98,4.8,FALSE,FALSE,FALSE
1238,2026-04-14,api,FALSE,FALSE,negativo,54,0.8,FALSE,FALSE,FALSE
1549,2026-06-10,auth,FALSE,FALSE,negativo,73,7.8,FALSE,FALSE,FALSE
1540,NA,auth,FALSE,FALSE,positivo,167,3.2,FALSE,FALSE,FALSE
297,NA,auth,FALSE,FALSE,negativo,45,5.7,FALSE,FALSE,FALSE
1516,2026-07-08,api,FALSE,FALSE,negativo,61,5.3,FALSE,FALSE,FALSE
1783,2026-09-24,db,FALSE,FALSE,negativo,160,0.7,FALSE,FALSE,FALSE
985,2026-03-04,db,FALSE,FALSE,negativo,29,2.4,FALSE,FALSE,FALSE
2465,2026-01-18,db,FALSE,FALSE,negativo,106,3.8,FALSE,FALSE,FALSE
1574,2026-02-11,db,FALSE,FALSE,negativo,111,NA,FALSE,FALSE,NA
456,2026-09-08,api,FALSE,FALSE,negativo,41,NA,FALSE,FALSE,TRUE
938,2026-08-03,ui,TRUE,FALSE,negativo,120,7.5,FALSE,FALSE,FALSE
1405,NA,api,FALSE,FALSE,negativo,57,2.8,FALSE,FALSE,FALSE
1530,2026-12-08,auth,FALSE,FALSE,negativo,151,6.6,FALSE,FALSE,FALSE
2431,2026-07-01,auth,FALSE,FALSE,positivo,61,6.2,FALSE,FALSE,FALSE
1273,2026-11-04,auth,FALSE,FALSE,negativo,256,8.4,FALSE,FALSE,FALSE
2419,2026-06-15,api,FALSE,FALSE,negativo,107,3.6,FALSE,FALSE,FALSE
1766,2026-06-14,api,FALSE,FALSE,negativo,72,9.6,FALSE,FALSE,FALSE
1612,NA,db,FALSE,FALSE,negativo,47,99999,FALSE,FALSE,FALSE
2107,2026-08-13,db,NA,FALSE,negativo,13,14.6,FALSE,FALSE,FALSE
1930,2026-09-16,db,FALSE,FALSE,negativo,120,99999,FALSE,FALSE,FALSE
2513,2026-03-14,api,FALSE,FALSE,negativo,33,15.6,FALSE,FALSE,FALSE
1947,2026-09-04,auth,FALSE,FALSE,negativo,8,1.9,FALSE,FALSE,FALSE
1931,2026-08-26,api,FALSE,FALSE,negativo,NA,5.2,FALSE,NA,FALSE
1889,2026-01-27,api,FALSE,FALSE,negativo,72,7.7,FALSE,FALSE,FALSE
678,2026-08-18,api,FALSE,FALSE,negativo,73,5.6,FALSE,FALSE,FALSE
1409,2026-09-02,ui,NA,FALSE,negativo,14,8.4,FALSE,FALSE,FALSE
1147,2026-03-13,auth,FALSE,FALSE,negativo,25,1.3,FALSE,FALSE,FALSE
2515,2026-04-17,api,FALSE,FALSE,negativo,45,2,FALSE,FALSE,FALSE
1614,NA,api,FALSE,FALSE,negativo,59,11.9,FALSE,FALSE,FALSE
122,2026-12-15,db,FALSE,FALSE,negativo,26,1.2,FALSE,FALSE,FALSE
1146,2026-08-22,api,FALSE,NA,negativo,45,10.9,FALSE,FALSE,FALSE
1757,2026-02-18,db,TRUE,FALSE,negativo,106,4.7,FALSE,FALSE,FALSE
1297,NA,auth,FALSE,FALSE,negativo,182,13.4,FALSE,FALSE,FALSE
1681,2026-02-08,api,FALSE,FALSE,negativo,17,1.9,FALSE,FALSE,FALSE
1926,2026-11-10,db,FALSE,FALSE,negativo,182,3,FALSE,FALSE,FALSE
715,2026-03-15,ui,FALSE,FALSE,negativo,75,7.2,FALSE,FALSE,FALSE
2172,2026-09-13,api,TRUE,FALSE,negativo,NA,13.7,TRUE,TRUE,FALSE
1040,2026-07-06,ui,FALSE,FALSE,negativo,76,4.8,FALSE,FALSE,FALSE
1441,2026-03-19,db,NA,TRUE,positivo,60,9.4,FALSE,FALSE,FALSE
891,2026-03-09,auth,FALSE,FALSE,negativo,NA,4.7,FALSE,TRUE,FALSE
1903,2026-08-22,auth,FALSE,FALSE,negativo,90,2.2,FALSE,FALSE,FALSE
2172,2026-09-13,api,TRUE,FALSE,negativo,NA,13.7,TRUE,TRUE,FALSE
655,2026-02-23,api,FALSE,FALSE,negativo,45,2.7,FALSE,FALSE,FALSE
1988,2026-12-13,db,TRUE,TRUE,positivo,25,4.7,FALSE,FALSE,FALSE
863,2026-01-22,ui,FALSE,FALSE,negativo,32,6.1,FALSE,FALSE,FALSE
2456,2026-01-04,auth,FALSE,FALSE,negativo,81,6.1,FALSE,FALSE,FALSE
2535,2026-10-09,api,FALSE,FALSE,negativo,26,4.6,FALSE,FALSE,FALSE
1731,2026-12-27,api,TRUE,FALSE,negativo,23,7.9,FALSE,FALSE,FALSE
1028,2026-06-11,auth,TRUE,FALSE,negativo,70,13.7,FALSE,FALSE,FALSE
1296,2026-03-27,auth,FALSE,FALSE,negativo,37,2.9,FALSE,FALSE,FALSE
1202,2026-08-27,db,FALSE,FALSE,negativo,17,3.9,FALSE,FALSE,FALSE
1733,2026-07-14,auth,FALSE,NA,negativo,92,7.7,FALSE,FALSE,FALSE
123,2026-11-05,auth,FALSE,FALSE,negativo,90,17.5,FALSE,FALSE,FALSE
2319,2026-03-05,auth,NA,TRUE,positivo,94,1.7,FALSE,FALSE,FALSE
2405,2026-06-24,ui,FALSE,FALSE,negativo,NA,0.4,FALSE,TRUE,FALSE
1436,2026-10-25,ui,FALSE,FALSE,negativo,47,0.8,FALSE,FALSE,FALSE
710,2026-03-08,auth,FALSE,FALSE,negativo,25,4.4,FALSE,FALSE,FALSE
1864,2026-01-26,auth,FALSE,FALSE,negativo,75,NA,FALSE,FALSE,NA
2108,2026-08-21,db,FALSE,FALSE,negativo,31,22.9,FALSE,FALSE,FALSE
356,2026-02-24,api,FALSE,FALSE,negativo,11,NA,FALSE,FALSE,NA
21,2026-01-16,auth,FALSE,FALSE,negativo,48,5.9,FALSE,FALSE,FALSE
2356,2026-07-08,auth,FALSE,FALSE,negativo,55,12.3,FALSE,FALSE,FALSE
1704,2026-05-05,auth,FALSE,FALSE,negativo,27,7.2,FALSE,FALSE,FALSE
171,2026-03-13,auth,TRUE,FALSE,negativo,191,4.9,TRUE,FALSE,FALSE
548,2026-06-23,api,FALSE,FALSE,negativo,61,13.1,FALSE,FALSE,FALSE
731,2026-04-18,api,FALSE,FALSE,negativo,106,11.3,FALSE,FALSE,FALSE
1209,2026-05-27,db,FALSE,FALSE,negativo,18,0.3,FALSE,FALSE,FALSE
725,2026-05-08,ui,TRUE,FALSE,positivo,94,11,FALSE,FALSE,FALSE
1799,2026-01-03,api,FALSE,FALSE,negativo,7,6.2,FALSE,FALSE,FALSE
1041,2026-12-24,auth,FALSE,FALSE,negativo,21,7,TRUE,FALSE,FALSE
140,2026-10-03,auth,FALSE,FALSE,negativo,112,4.2,FALSE,FALSE,FALSE
954,2026-09-09,db,FALSE,FALSE,negativo,24,99999,FALSE,FALSE,FALSE
219,2026-11-19,auth,FALSE,FALSE,negativo,105,1.3,FALSE,FALSE,FALSE
101,2026-07-01,auth,TRUE,FALSE,negativo,65,2.5,FALSE,FALSE,FALSE
1335,2026-04-28,db,FALSE,FALSE,negativo,87,10.6,FALSE,FALSE,FALSE
1127,2026-08-12,api,TRUE,FALSE,negativo,153,3.2,TRUE,FALSE,FALSE
646,2026-01-02,auth,FALSE,FALSE,positivo,201,2.1,FALSE,FALSE,FALSE
1651,2026-09-07,ui,FALSE,FALSE,negativo,229,3.6,FALSE,FALSE,FALSE
1548,2026-02-11,auth,FALSE,FALSE,negativo,52,19.2,FALSE,FALSE,FALSE
92,2026-09-17,ui,NA,FALSE,positivo,136,13,FALSE,FALSE,FALSE
1043,2026-11-16,ui,FALSE,FALSE,negativo,27,1,FALSE,FALSE,FALSE
342,2026-03-13,auth,FALSE,FALSE,negativo,28,16.8,FALSE,FALSE,FALSE
1266,2026-09-05,db,FALSE,FALSE,negativo,72,3.3,FALSE,FALSE,FALSE
2361,2026-04-04,auth,FALSE,FALSE,negativo,48,4.6,FALSE,FALSE,FALSE
2410,2026-06-26,auth,TRUE,FALSE,negativo,14,0.9,FALSE,FALSE,FALSE
892,2026-11-03,api,TRUE,TRUE,positivo,21,4.4,FALSE,FALSE,FALSE
483,2026-09-06,api,FALSE,FALSE,negativo,97,12.9,FALSE,FALSE,FALSE
839,2026-11-23,ui,FALSE,FALSE,negativo,69,6.6,FALSE,FALSE,FALSE
1166,2026-05-21,db,FALSE,FALSE,negativo,56,6.9,FALSE,FALSE,FALSE
70,2026-10-12,auth,FALSE,FALSE,negativo,136,3.9,FALSE,FALSE,FALSE
2174,2026-09-11,api,FALSE,FALSE,negativo,139,0.7,FALSE,FALSE,FALSE
846,2026-07-05,auth,TRUE,FALSE,negativo,44,4.2,FALSE,FALSE,FALSE
2029,2026-01-12,auth,FALSE,FALSE,negativo,36,NA,FALSE,FALSE,NA
1705,NA,api,FALSE,FALSE,negativo,62,4,FALSE,FALSE,FALSE
833,2026-09-18,auth,FALSE,FALSE,negativo,129,3.5,FALSE,FALSE,FALSE
1058,2026-08-23,db,FALSE,FALSE,negativo,32,4.3,FALSE,FALSE,FALSE
1618,2026-12-06,auth,FALSE,FALSE,negativo,157,3,FALSE,FALSE,FALSE
1077,2026-11-06,api,FALSE,FALSE,negativo,193,0.2,FALSE,FALSE,FALSE
636,2026-08-11,db,FALSE,FALSE,negativo,31,6.3,FALSE,FALSE,FALSE
942,2026-01-06,api,FALSE,FALSE,negativo,140,3.1,FALSE,FALSE,FALSE
1803,2026-09-16,api,FALSE,FALSE,negativo,162,14,FALSE,FALSE,FALSE
89,2026-03-12,ui,FALSE,FALSE,negativo,48,15.1,FALSE,FALSE,FALSE
2576,2026-12-04,api,FALSE,FALSE,negativo,30,5.3,FALSE,FALSE,FALSE
1628,2026-09-06,auth,FALSE,FALSE,negativo,39,7.4,FALSE,FALSE,FALSE
260,2026-09-25,ui,FALSE,FALSE,negativo,288,7.9,FALSE,FALSE,FALSE
425,2026-09-04,api,FALSE,FALSE,negativo,67,4,FALSE,FALSE,FALSE
209,2026-08-06,auth,FALSE,FALSE,negativo,30,2.8,FALSE,FALSE,FALSE
1756,2026-03-20,api,FALSE,FALSE,negativo,80,4.5,FALSE,FALSE,FALSE
1435,2026-05-15,db,FALSE,FALSE,negativo,32,4.9,FALSE,FALSE,FALSE
294,2026-09-18,db,TRUE,FALSE,negativo,131,2.8,FALSE,FALSE,FALSE
1582,2026-12-18,ui,FALSE,FALSE,negativo,182,12.7,FALSE,FALSE,FALSE
1198,2026-12-21,ui,FALSE,FALSE,negativo,369,4.8,FALSE,FALSE,FALSE
1876,2026-08-07,api,TRUE,TRUE,positivo,178,8.4,FALSE,FALSE,FALSE
1881,2026-08-27,db,FALSE,FALSE,negativo,31,NA,FALSE,FALSE,NA
827,2026-10-03,api,FALSE,FALSE,negativo,88,5,FALSE,FALSE,FALSE
403,2026-04-12,api,FALSE,FALSE,negativo,62,3.8,FALSE,FALSE,FALSE
981,2026-05-02,auth,FALSE,FALSE,negativo,38,4.9,FALSE,FALSE,FALSE
1680,2026-01-26,db,TRUE,TRUE,positivo,44,5.8,FALSE,FALSE,FALSE
46,2026-02-21,db,FALSE,FALSE,negativo,52,14.4,FALSE,FALSE,FALSE
740,2026-02-18,db,FALSE,FALSE,negativo,45,4,FALSE,FALSE,FALSE
1410,2026-04-18,ui,FALSE,FALSE,negativo,68,3.3,FALSE,FALSE,FALSE
1292,2026-02-25,db,FALSE,FALSE,negativo,60,NA,FALSE,FALSE,NA
856,2026-02-02,auth,TRUE,TRUE,positivo,95,14.5,FALSE,FALSE,FALSE
1371,2026-04-06,auth,FALSE,FALSE,negativo,294,4.5,FALSE,FALSE,FALSE
1506,2026-09-07,db,FALSE,FALSE,negativo,129,7.1,FALSE,FALSE,FALSE
765,2026-08-06,auth,TRUE,FALSE,negativo,95,6.6,FALSE,FALSE,FALSE
1348,2026-10-21,ui,FALSE,FALSE,positivo,48,5.2,FALSE,FALSE,FALSE
1057,2026-04-03,api,FALSE,FALSE,negativo,37,7.3,FALSE,FALSE,FALSE
1,NA,auth,FALSE,FALSE,negativo,62,9.9,FALSE,FALSE,FALSE
1261,2026-02-11,auth,FALSE,FALSE,negativo,105,9.7,FALSE,FALSE,FALSE
1572,2026-08-19,api,FALSE,FALSE,negativo,119,4.9,FALSE,FALSE,FALSE
475,2026-04-14,db,FALSE,FALSE,negativo,169,16.3,FALSE,FALSE,FALSE
2104,2026-02-01,ui,FALSE,FALSE,negativo,53,1.8,TRUE,FALSE,FALSE
1096,2026-09-05,api,FALSE,FALSE,negativo,155,12,FALSE,FALSE,FALSE
441,2026-02-02,db,FALSE,FALSE,negativo,76,14,FALSE,FALSE,FALSE
142,2026-08-19,api,FALSE,FALSE,negativo,49,NA,FALSE,FALSE,NA
923,2026-09-24,db,FALSE,FALSE,negativo,67,4.1,FALSE,FALSE,FALSE
141,2026-10-04,db,TRUE,TRUE,positivo,29,4.6,FALSE,FALSE,FALSE
763,2026-03-16,auth,FALSE,FALSE,negativo,95,18.7,FALSE,FALSE,FALSE
96,2026-10-12,auth,FALSE,FALSE,negativo,14,1.8,FALSE,FALSE,FALSE
927,2026-11-16,ui,FALSE,FALSE,negativo,56,1.7,FALSE,FALSE,FALSE
2376,2026-02-06,auth,FALSE,FALSE,negativo,176,15.3,FALSE,FALSE,FALSE
1873,2026-09-10,ui,FALSE,FALSE,negativo,37,7.5,FALSE,FALSE,FALSE
2331,2026-01-17,ui,FALSE,FALSE,positivo,40,99999,FALSE,FALSE,FALSE
557,2026-08-15,ui,FALSE,FALSE,negativo,164,9.3,FALSE,FALSE,FALSE
1753,2026-05-08,ui,FALSE,FALSE,negativo,134,7.1,TRUE,FALSE,FALSE
597,2026-01-14,auth,FALSE,FALSE,positivo,33,7.2,FALSE,FALSE,FALSE
2569,2026-03-21,auth,FALSE,FALSE,negativo,51,11.1,FALSE,FALSE,FALSE
447,2026-06-24,auth,FALSE,FALSE,negativo,32,11.2,FALSE,FALSE,FALSE
1098,2026-02-07,ui,FALSE,FALSE,negativo,37,11,FALSE,FALSE,FALSE
1706,2026-04-13,api,FALSE,FALSE,negativo,55,6,FALSE,FALSE,FALSE
1363,2026-07-25,ui,NA,FALSE,negativo,50,13.1,FALSE,FALSE,FALSE
1161,2026-12-09,auth,FALSE,FALSE,negativo,186,99999,TRUE,FALSE,FALSE
2230,2026-11-23,db,FALSE,FALSE,negativo,24,7.1,FALSE,FALSE,FALSE
2308,2026-06-07,api,FALSE,FALSE,negativo,83,3.8,FALSE,FALSE,FALSE
733,2026-07-06,auth,TRUE,TRUE,positivo,57,1.6,FALSE,FALSE,FALSE
607,2026-04-01,auth,FALSE,FALSE,negativo,137,1.6,FALSE,FALSE,FALSE
2437,2026-12-08,db,FALSE,FALSE,negativo,146,2,TRUE,FALSE,FALSE
932,2026-03-04,api,FALSE,FALSE,positivo,132,10,FALSE,FALSE,FALSE
1687,2026-07-10,auth,FALSE,FALSE,negativo,106,11.2,FALSE,FALSE,FALSE
813,2026-10-06,auth,FALSE,FALSE,negativo,114,4.9,FALSE,FALSE,FALSE
445,2026-12-18,ui,TRUE,FALSE,negativo,NA,6.7,FALSE,TRUE,FALSE
716,NA,ui,FALSE,FALSE,negativo,103,1.2,TRUE,FALSE,FALSE
770,2026-07-02,api,TRUE,TRUE,positivo,112,23.9,FALSE,FALSE,FALSE
1973,2026-02-15,api,FALSE,FALSE,negativo,67,4.3,FALSE,FALSE,FALSE
1744,2026-08-14,ui,FALSE,FALSE,negativo,331,2.1,FALSE,FALSE,FALSE
2412,2026-10-26,db,FALSE,FALSE,negativo,46,6.9,FALSE,FALSE,FALSE
319,2026-03-26,auth,FALSE,FALSE,negativo,61,10.5,FALSE,FALSE,FALSE
2143,2026-05-05,api,FALSE,FALSE,negativo,85,2.3,FALSE,FALSE,FALSE
2388,2026-02-06,api,FALSE,FALSE,negativo,99,4.8,FALSE,FALSE,FALSE
1184,2026-06-12,api,FALSE,FALSE,negativo,173,3.7,FALSE,FALSE,FALSE
2578,2026-12-01,db,FALSE,FALSE,NA,47,5.3,FALSE,FALSE,FALSE
580,2026-08-25,ui,FALSE,FALSE,negativo,49,33.2,FALSE,FALSE,FALSE
775,2026-07-03,db,FALSE,FALSE,negativo,17,2.1,FALSE,FALSE,FALSE
903,2026-12-01,db,TRUE,TRUE,positivo,72,11.3,FALSE,FALSE,FALSE
879,2026-09-20,api,FALSE,FALSE,negativo,29,3.5,FALSE,FALSE,FALSE
14,2026-10-03,auth,FALSE,FALSE,negativo,39,9.6,FALSE,FALSE,FALSE
1007,2026-10-21,ui,FALSE,FALSE,negativo,NA,3.2,FALSE,NA,FALSE
902,2026-01-01,api,FALSE,FALSE,negativo,86,2.8,FALSE,FALSE,FALSE
1656,NA,api,FALSE,FALSE,negativo,58,1,FALSE,FALSE,FALSE
1487,2026-04-02,ui,FALSE,FALSE,negativo,97,3.9,FALSE,FALSE,FALSE
1949,2026-01-27,auth,FALSE,FALSE,negativo,14,7.6,FALSE,FALSE,FALSE
1636,2026-08-14,ui,FALSE,FALSE,negativo,NA,2.8,FALSE,TRUE,FALSE
2531,2026-12-05,auth,FALSE,FALSE,negativo,36,10.7,FALSE,FALSE,FALSE
901,2026-06-01,auth,FALSE,FALSE,negativo,185,4.2,TRUE,FALSE,FALSE
1708,2026-07-09,api,FALSE,FALSE,negativo,123,2.8,FALSE,FALSE,FALSE
2464,2026-07-01,auth,FALSE,FALSE,negativo,40,10.8,FALSE,FALSE,FALSE
913,2026-02-16,auth,FALSE,FALSE,negativo,19,0.8,FALSE,FALSE,FALSE
875,2026-09-09,api,FALSE,FALSE,negativo,132,17.5,FALSE,FALSE,FALSE
2074,2026-12-08,api,FALSE,FALSE,negativo,24,6.7,FALSE,FALSE,FALSE
1314,2026-03-07,api,FALSE,FALSE,negativo,181,7.1,FALSE,FALSE,FALSE
2093,2026-12-09,auth,TRUE,FALSE,negativo,17,1.3,TRUE,FALSE,FALSE
1977,2026-08-01,api,FALSE,FALSE,negativo,80,1.5,FALSE,FALSE,FALSE
464,2026-05-09,ui,FALSE,FALSE,negativo,30,6,FALSE,FALSE,FALSE
1162,2026-12-15,api,FALSE,FALSE,negativo,311,4.2,FALSE,FALSE,FALSE
1730,NA,api,FALSE,FALSE,negativo,16,0.8,FALSE,FALSE,FALSE
951,2026-03-07,api,TRUE,TRUE,positivo,34,17.7,FALSE,FALSE,FALSE
2129,2026-07-28,ui,FALSE,FALSE,negativo,14,8.2,FALSE,FALSE,FALSE
2490,2026-10-14,auth,FALSE,FALSE,negativo,14,NA,FALSE,FALSE,NA
779,2026-10-20,auth,FALSE,FALSE,negativo,134,6.7,FALSE,FALSE,FALSE
2089,2026-02-03,auth,FALSE,FALSE,negativo,36,4.7,FALSE,FALSE,FALSE
2501,2026-12-17,db,FALSE,FALSE,negativo,76,3.5,FALSE,FALSE,FALSE
2541,2026-09-11,db,NA,FALSE,negativo,54,7.4,FALSE,FALSE,FALSE
1906,2026-10-22,ui,FALSE,FALSE,negativo,85,6.2,FALSE,FALSE,FALSE
443,2026-02-14,auth,FALSE,FALSE,negativo,117,4.4,FALSE,FALSE,FALSE
343,NA,db,FALSE,FALSE,positivo,67,3.9,FALSE,FALSE,FALSE
1342,2026-07-17,auth,FALSE,FALSE,negativo,57,2.5,FALSE,FALSE,FALSE
63,2026-02-04,auth,FALSE,FALSE,negativo,10,NA,FALSE,FALSE,TRUE
2517,2026-08-13,ui,FALSE,FALSE,negativo,19,8.1,FALSE,FALSE,FALSE
1420,NA,auth,FALSE,FALSE,negativo,40,NA,FALSE,FALSE,NA
379,2026-06-05,ui,FALSE,FALSE,negativo,475,3.4,FALSE,FALSE,FALSE
