id_evento,fecha,modulo,alerta,incidente_real,veredicto,tam_commit,t_respuesta_h
384,2026/05/22 10:15,ui,false,0,limpio,36,8.5
2366,13/07/2026, Api,yes,no,-,4,"6,0"
2076,2026-08-02,db ,NO,0,-,100,"11,3"
1177,2026-08-11,Auth,No,no,malware,31,2.7
2370,2026-12-17,Api,no,0,negativo,60,2.0
182,2026/03/28 08:16,database,N/A,si,malware,149,"11,1"
1905,2026-08-04,AUTH,No,no,-,110,"2,7"
595,2026/08/20 20:36,database,false,no,negativo,215,0.9
194,2026/09/23 16:40,api,false,0,negativo,68,9.3
1604,2026/08/01 12:02,Api,NO,no,clean,28,"2,7"
427,2026-04-24,api,No,0,clean,33,"6,5"
2139,01/01/2026,Auth,no,0,-,61,3.4
1515,15/09/2026,authentication,0,0,-,19,3.4
1523,2026/06/08 23:15,Auth,NO,no,-,73,2.5
551,08/06/2026,auth,false,0,limpio,185,"9,1"
148,14/02/2026,api,Si,si,Malware,180,23.7
519,2026-10-24,api,0,no,negativo,135,"4,7"
2453,15/04/2026, api,NO,0,-,34,2.9
200,19/02/2026,Auth,NO,no,+,48,6.0
197,2026-10-21,auth,No,0,-,14,"4,0"
808,21/02/2026,db,No,0,-,38,5.0
905,2026-04-20,API,si,no,,106,6.7
889,2026/07/25 12:49,AUTH,NO,0,clean,95,"9,6"
1110,25/08/2026,API,No,0,negativo,62,3.3
1822,28/12/2026,DB,no,no,clean,27,"4,9"
1483,2026-09-24, API,NO,0,limpio,121,1.0
2363,2026/11/03 08:40,auth,no,0,negativo,54,"3,6"
2030,2026-06-02,AUTH,false,0,clean,138,
806,2026-04-08,api,0,0,-,138,3.9
1107,2026-11-17,Api,no,,-,34,"6,8"
890,27/02/2026,api,no,0,Malware,238,5.1
530,16/11/2026,UI,no,no,-,347,"8,8"
934,2026-12-20,auth,no,no,limpio,27,2.4
1380,2026-12-21,DB,NO,no,clean,264,-6.3
358,2026/12/26 05:04,auth,N/A,0,+,16,2.8
2214,,AUTH,NO,no,limpio,50,1.9
1059,2026-06-08,api,no,no,limpio,135,2.7
2485,2026-01-26,UI,no,0,negativo,115,6.3
227,18/04/2026,API,No,0,negativo,69,1.7
2075,09/04/2026,auth,NO,no,clean,15,4.9
84,2026-04-07,Auth ,no,no,clean,77,12.2
1307,,API,yes,0,negativo,148,4.8
1449,2026-04-06,auth,false,0,clean,25,15.0
760,2026-02-13,db,0,0,negativo,31,"2,3"
1767,14/06/2026,API,no,0,limpio,191,4.4
474,2026-04-03,ui,no,0,clean,180,"2,1"
1295,24/05/2026,auth,NO,0,Malware,85,-2.9
2511,2026-12-14,DB,0,0,negativo,161,99999
2593,2026-12-05,API,no,0,malware,17,3.0
323,,ui,false,no,-,999999,
2529,2026-05-02,api,no,no,clean,97,10.0
337,23/07/2026,api,0,0,negativo,106,19.5
1179,2026-05-11,AUTH,0,0,negativo,59,2.5
2207,05/01/2026,database,0,no,negativo,104,1.9
2429,23/06/2026,Auth,no,,-,50,"4,6"
2152,2026-08-12,api,NO,0,clean,71,7.9
1613,27/07/2026,ui,No,0,limpio,81,"6,8"
1383,2026-12-27,database,No,0,negativo,160,2.8
895,2026-07-15,authentication,No,0,negativo,34,
1804,07/02/2026,auth,No,0,-,21,12.6
108,2026-03-06,database,false,0,clean,86,"15,4"
1933,2026-01-27,API,false,no,negativo,262,"11,3"
914,2026/09/19 05:34,db,No,no,clean,-132,13.4
1519,,API,NO,0,-,114,12.6
611,03/10/2026,db,NO,no,clean,32,"3,8"
1477,05/02/2026,auth,no,0,limpio,36,10.7
520,21/05/2026,ui,false,0,Malware,328,3.2
387,2026/08/17 13:20,api,,no,clean,32,"4,6"
1488,2026-07-22,Auth,NO,unknown,-,221,"6,8"
1087,26/04/2026,auth,NO,unknown,-,-122,"2,5"
1816,2026/06/02 18:25,auth,no,0,limpio,36,5.5
396,2026-08-11,AUTH,NO,0,negativo,22,"1,5"
1564,03/08/2026,AUTH,No,0,clean,19,"7,7"
2371,09/03/2026,ui,no,0,negativo,95,4.7
465,01/02/2026,auth,false,0,negativo,90,14.2
2588,2026-02-25,AUTH,false,0,-,75,"8,8"
2001,2026-04-12,Auth,NO,0,negativo,55,"11,1"
2572,2026-04-01,db,false,no,limpio,47,"10,3"
1452,2026-10-13,api,NO,no,negativo,54,"11,0"
1224,22/07/2026,authentication,NO,0,clean,43,5.6
1263,2026-01-18,db,true,sí,MALWARE,70,10.0
1196,2026-07-04,UI,NO,0,-,282,"3,6"
2310,2026-08-11,Api,,0,clean,132,2.6
693,27/11/2026,UI ,,0,-,23,"11,5"
657,2026-06-27,ui,No,0,negativo,91,"6,2"
2505,2026-11-26,UI,false,no,negativo,382,"6,4"
2438,17/08/2026,auth,0,0,limpio,44,5.1
2024,2026-12-12,UI,No,0,clean,13,1.3
2053,2026/10/18 16:03,authentication,0,0,-,58,"10,9"
735,2026/11/07 09:46,db,NO,no,clean,103,"4,1"
2437,08/12/2026,DB,false,0,clean,146,2.0
2313,27/06/2026,auth,No,no,limpio,83,"7,6"
266,2026-03-12,API,NO,0,clean,232,"0,7"
312,2026-11-06,db,no,no,limpio,10,"8,0"
2022,2026-06-11,ui,No,no,malware,161,"8,5"
2250,08/11/2026,auth,0,no,clean,64,"6,2"
711,2026-05-09,db ,No,0,negativo,63,2.9
107,2026/08/08 14:21,Auth,NO,0,malware,27,"14,7"
1565,2026-01-15,authentication,0,no,negativo,-85,8.2
1006,03/08/2026,AUTH,Si,no,limpio,105,"6,6"
2178,28/01/2026,db,NO,no,limpio,112,"7,7"
1201,2026-01-09,api,no,0,+,518,12.0
321,2026-03-08,api,0,0,-,44,"2,1"
2186,2026-02-11,Auth,No,?,limpio,-71,"10,9"
2242,2026/07/06 22:47,auth,false,0,negativo,47,1.5
829,13/01/2026,Auth,NO,no,,148,"2,5"
2377,2026-01-03,authentication,no,0,-,283,1.7
225,12/12/2026,AUTH ,No,0,-,46,"7,5"
277,2026-04-01,Auth,sí,no,limpio,10,"3,9"
129,2026/07/13 03:13,Api,false,no,negativo,116,"7,2"
2492,2026-12-05,ui,false,0,limpio,307,"2,6"
522,2026-11-25,AUTH,false,0,clean,26,"4,3"
1445,2026-02-23,api,true,sí,malware,236,
1671,2026-02-24,api,No,0,negativo,85,"4,0"
1678,22/04/2026,authentication,false,no,limpio,499,99999
430,2026-11-11,db,NO,0,negativo,118,12.5
1183,2026-10-16,ui,false,0,MALWARE,279,7.7
2294,2026/06/26 21:50, ui,false,0,-,97,7.0
2318,2026/09/25 20:45, authentication ,0,no,clean,27,
1249,2026-10-27,ui,No,no,-,41,4.7
10,10/04/2026,authentication,0,0,negativo,29,"6,2"
675,09/06/2026,authentication,no,0,clean,176,0.8
2148,13/12/2026,database,no,no,limpio,14,3.0
1808,2026/07/17 00:19,auth,No,0,limpio,35,1.8
478,24/01/2026,auth,0,no,negativo,12,4.7
1458,12/02/2026,Api,yes,unknown,negativo,74,"0,9"
1842,2026/10/13 15:14,AUTH,,0,negativo,65,9.7
1715,2026-06-22,AUTH,no,no,-,8,"11,8"
745,14/09/2026,database,No,no,clean,13,"9,4"
41,2026-12-23,auth,NO,0,,44,7.9
1029,07/05/2026,db,No,0,negativo,145,"8,6"
2,07/02/2026,ui,0,0,clean,34,"10,7"
2084,2026-04-24,api,false,no,clean,54,2.0
1160,21/05/2026,ui,NO,no,limpio,35,1.2
2403,21/02/2026,api,NO,0,-,171,"2,5"
599,18/03/2026,database,false,no,-,10,"4,1"
1360,2026-04-06,Auth,false,0,-,56,"5,7"
2130,13/01/2026,Auth,NO,0,-,78,-3.2
1430,2026-06-28,api,0,0,limpio,204,"4,4"
2394,2026-12-01,api,yes,0,-,38,"3,9"
1857,2026/03/20 09:09,AUTH,no,0,clean,36,"0,9"
2160,2026-09-12,api,N/A,0,clean,-80,4.4
376,2026/06/07 12:51, auth ,false,0,negativo,56,6.5
2560,2026/09/10 03:47,UI,NO,0,limpio,13,9.0
480,2026-02-04,Api,NO,no,limpio,128,2.8
1699,2026-07-05,Auth,no,no,limpio,38,4.2
515,2026-01-01,Auth,no,0,limpio,49,"6,6"
2400,2026/09/24 07:26,authentication,sí,1,MALWARE,281,5.9
1067,2026/11/04 02:13,api,no,0,-,25,3.7
926,18/12/2026,API,No,0,-,181,"2,4"
2399,28/05/2026,auth,NO,0,clean,7,"2,8"
2277,24/05/2026,db,No,0,limpio,144,99999
1318,2026/06/05 08:15,api,NO,,negativo,69,2.9
1462,27/11/2026,authentication,No,0,limpio,91,4.2
2068,2026/04/07 01:59,Api,si,no,negativo,166,"2,4"
1169,2026-02-08,authentication,No,0,negativo,85,"5,4"
1047,08/08/2026,api,0,0,limpio,123,"3,9"
1972,25/08/2026,auth,no,no,limpio,169,"5,7"
1130,10/06/2026,api,NO,0,limpio,32,1.4
1365,2026-08-08,api,,0,negativo,50,4.0
887,2026/08/03 00:50,DB,1,no,negativo,30,1.9
1722,2026-03-28,API,false,no,-,8,6.0
1617,2026-07-02,api,no,0,limpio,65,6.3
282,2026-11-05,auth,0,0,negativo,23,"3,1"
1726,12/06/2026,database,No,no,limpio,51,"5,9"
1794,2026-04-08,Auth,NO,0,negativo,126,"9,6"
1285,22/06/2026,UI,No,0,clean,65,"8,2"
2341,2026-10-20,api,0,0,-,88,"4,2"
380,17/03/2026,API,sí,no,negativo,44,"3,8"
1103,2026/08/07 00:19,DB,0,no,,215,"2,2"
1165,13/06/2026,AUTH,SI,0,negativo,17,"5,2"
972,06/02/2026,DB,no,0,clean,84,"2,1"
2122,2026/02/24 18:45,AUTH,false,0,negativo,19,"8,5"
1241,22/11/2026,Auth,No,0,-,187,23.8
2570,22/05/2026,database,false,no,clean,49,3.3
1910,2026/05/10 05:15,API,no,0,limpio,136,99999
1928,22/01/2026,authentication,no,0,negativo,116,"3,1"
2508,2026/07/06 22:28,db,sí,0,limpio,277,3.7
707,16/12/2026,auth,NO,0,Malware,34,"1,4"
2547,13/12/2026,AUTH,SI,no,clean,18,99999
1137,2026-02-09,API,sí,si,malware,119,"11,3"
935,2026-01-06,API,NO,0,limpio,42,2.6
871,03/01/2026,ui,NO,0,negativo,100,15.4
184,2026-09-13,UI,0,0,clean,88,2.7
90,23/10/2026,db,no,si,malware,74,14.1
1711,10/05/2026,api,No,0,limpio,117,"7,1"
1927,2026-12-22,api,false,no,-,108,"10,3"
192,,DB,no,no,negativo,55,"2,1"
143,2026/05/21 13:58,auth,NO,0,-,16,"2,3"
1874,2026/07/10 21:41,auth,false,?,-,20,"3,5"
804,2026-04-10,API,0,0,negativo,80,"5,9"
1682,2026-12-03,API,No,1,+,19,"9,9"
864,2026-12-09,ui,false,0,-,113,"7,7"
367,2026/10/15 04:22,auth,No,0,clean,48,5.7
615,01/04/2026,Api,si,no,clean,26,"5,1"
1406,22/12/2026,authentication,0,no,Malware,55,-10.6
375,14/05/2026,db,NO,0,-,24,4.4
269,2026/07/05 20:17,Api,false,no,-,11,"5,6"
2209,2026/10/14 23:31,api,no,0,clean,131,"0,9"
1174,05/03/2026,Api,No,0,clean,43,14.3
1629,2026-12-02,API,false,0,-,283,1.4
436,2026/10/25 21:34,api,0,no,+,28,"2,7"
1765,20/08/2026,Api ,Si,no,limpio,45,8.3
1969,05/01/2026,db,false,si,malware,124,"18,8"
344,05/05/2026,ui,no,no,negativo,62,9.5
2445,2026-10-21,api,no,no,limpio,77,4.3
252,2026/11/12 17:14,database,N/A,no,-,5,10.3
928,2026-06-11, authentication,no,0,negativo,47,2.6
2217,2026-04-27,athu,no,0,limpio,85,"1,8"
2454,2026-11-04,auth,NO,no,limpio,66,1.8
1265,2026-05-24,database,yes,1,+,17,10.0
120,2026/09/15 14:08,auth,No,0,negativo,29,"1,8"
1503,2026-09-12,DB,false,0,limpio,72,"2,8"
963,2026/10/15 06:51,ui,NO,0,negativo,598,4.9
1250,2026-10-28,database,NO,0,-,77,6.7
764,16/03/2026,auth,false,no,clean,284,"1,7"
2035,2026-05-25,api,No,no,,62,"11,4"
87,2026/01/03 01:32,db,no,0,clean,324,1.8
2211,2026/09/24 12:17,DB,0,0,Malware,233,"3,0"
2256,2026/03/12 12:32,auth,No,0,clean,18,"6,7"
1465,2026/11/09 18:10,authentication,no,0,-,75,0.3
173,2026-10-16,db,NO,0,clean,106,11.2
1633,2026/07/01 05:24,auth,0,no,-,213,"3,9"
2231,2026/10/28 07:47,API,false,0,-,95,"12,8"
1686,19/03/2026,AUTH,false,0,clean,153,6.8
1216,04/01/2026,db,false,0,-,99,13.1
2355,2026-07-20,Auth,1,no,clean,6,3.0
769,2026-05-26,ui,si,no,limpio,35,5.9
1119,2026-10-17,api,NO,0,limpio,152,0.9
2010,03/06/2026,API,0,no,limpio,139,3.3
442,2026/02/04 03:56,auth,No,0,limpio,220,"12,5"
2164,24/10/2026,db,no,0,limpio,23,4.2
2269,2026-04-27,ui,false,no,limpio,214,99999
1086,2026-03-04,database,NO,0,limpio,16,5.8
2441,02/02/2026,api,NO,0,-,87,1.0
886,2026-04-10,Auth,yes,0,negativo,21,5.6
778,2026-05-08,db,NO,0,-,112,"6,2"
18,2026-09-13,API,NO,no,negativo,62,2.0
917,2026-06-12,API,sí,1,MALWARE,131,13.0
206,2026-10-04,database,no,0,-,204,6.4
1456,13/04/2026,UI,false,no,limpio,19,"9,5"
791,2026-07-26,API,NO,no,negativo,59,10.5
870,14/06/2026,api,0,0,clean,12,2.4
1499,15/02/2026,Auth,0,no,clean,15,"0,2"
1145,2026/02/11 21:53,db,no,no,-,32,
1428,15/12/2026,db,0,0,-,242,4.2
293,2026-09-14,API,0,no,limpio,17,"8,3"
2278,2026-12-11,db,No,0,+,124,6.1
2389,2026/06/10 19:26,UI,0,0,-,8,"6,4"
1985,2026/03/24 00:06,AUTH,false,no,positivo,59,"6,1"
834,2026-02-17,Auth,0,no,negativo,185,"3,3"
570,2026-02-28,authentication,no,0,negativo,634,7.9
2257,24/09/2026, ui ,0,0,limpio,34,"12,2"
1332,09/10/2026,Api,No,0,-,211,"10,0"
1286,11/06/2026,auth,0,unknown,limpio,82,"8,5"
2559,22/01/2026,database,0,0,-,36,"9,2"
630,2026-02-19,api,No,0,-,164,"2,0"
506,04/01/2026,authentication,No,0,negativo,24,"10,6"
1020,,api,No,0,limpio,64,10.9
286,2026-06-24,AUTH,0,no,clean,95,"3,6"
993,10/09/2026,api,true,0,clean,71,5.1
2337,2026-06-23,api,0,0,limpio,103,"7,0"
1667,23/02/2026,auth,No,0,clean,130,99999
1457,2026/07/26 23:55,api,si,no,limpio,105,5.2
562,03/09/2026,db,No,0,clean,29,8.0
1508,19/04/2026,database,SI,si,malware,14,19.6
917,2026-06-12,API,sí,1,MALWARE,131,13.0
1960,07/02/2026,auth,NO,0,limpio,53,3.4
1622,13/04/2026,DB,NO,0,-,137,4.4
644,11/03/2026,auth,0,no,-,51,"4,2"
1474,2026-03-17,api,0,0,+,40,"11,3"
1485,16/10/2026,api,no,0,-,101,"10,0"
1654,2026/06/26 19:03,ui,0,0,-,40,"14,8"
2185,2026-10-18,api,false,0,clean,95,3.7
2379,2026-01-09,API,no,no,-,123,2.8
2253,12/01/2026,API,no,0,limpio,25,"6,3"
1068,12/06/2026,ui,NO,no,limpio,210,5.6
561,08/08/2026,DB,false,0,limpio,80,"3,0"
667,08/08/2026,database,NO,0,Malware,40,4.2
2481,2026-03-26,Auth,0,0,MALWARE,201,"3,5"
1496,20/07/2026,auth,1,0,limpio,85,3.4
2112,24/04/2026,ui,no,0,-,115,4.8
1343,21/09/2026,ui,sí,0,negativo,18,10.2
969,,api,no,0,clean,70,2.7
2334,02/07/2026,auth,0,0,negativo,74,8.9
1136,2026/11/22 23:22,db,sí,si,malware,29,"11,7"
1498,2026-09-11,api,sí,no,limpio,60,6.1
1401,2026/12/23 04:03,api,false,no,-,43,"3,0"
692,2026/07/28 19:30,ui,0,0,negativo,85,"6,7"
2446,2026/04/05 15:40,database,Si,si,Malware,43,"35,9"
2260,06/10/2026,api,No,0,Malware,12,3.3
1813,2026/07/10 15:19,authentication,No,0,-,111,
1015,03/07/2026,ui,0,0,-,133,5.8
819,2026-08-06,authentication,No,no,clean,217,5.0
908,13/10/2026,authentication,No,no,clean,111,"9,8"
1775,2026-04-17,auth,false,unknown,-,88,7.1
485,2026-08-12,api ,NO,0,-,153,"5,3"
982,2026/10/02 07:03,Auth,NO,0,limpio,334,3.8
1512,28/11/2026,api,false,0,clean,121,2.7
1863,2026/08/23 08:21,ui,No,0,negativo,30,9.3
64,2026/10/28 11:10,api,false,0,-,179,6.5
279,2026-05-03, API,no,,clean,176,"11,2"
2349,2026/05/07 13:49, API ,no,no,limpio,104,5.9
2028,05/01/2026,ui,no,0,-,166,"4,1"
2226,2026/05/15 09:03,db,No,0,-,46,1.8
2170,2026/04/22 02:38,ui,no,0,limpio,215,11.9
2224,13/11/2026,ui,no,?,negativo,45,"7,0"
2058,2026-11-28,Api,No,0,negativo,24,6.7
1987,2026/06/04 07:36,api,0,0,negativo,102,"9,9"
1429,07/06/2026,auth,false,no,-,51,19.6
1253,2026-11-22,auth,0,0,negativo,10,"6,9"
1583,2026-08-14,authentication,false,no,-,44,"6,7"
1742,2026/12/17 18:53,ui,false,0,negativo,65,"3,3"
1298,13/12/2026,API ,No,0,limpio,125,"12,5"
2474,2026-09-15,db,NO,no,-,62,2.7
696,2026-11-23,auth,0,no,clean,34,10.1
1135,2026-07-24,AUTH,No,no,limpio,999999,1.1
2258,13/08/2026,Auth,false,0,negativo,25,3.4
1414,,ui,si,0,negativo,65,15.9
986,2026/07/25 21:16,auth,no,0,clean,53,1.6
1576,2026-05-15,AUTH,0,0,-,65,"0,5"
2104,2026-02-01,ui,0,0,malware,53,1.8
2293,2026/06/22 01:24,Auth,NO,no,negativo,30,0.8
352,2026/08/21 08:40,API,,no,-,208,"5,2"
2303,2026/08/25 11:22,db,NO,no,clean,,
5,2026-08-19,database,no,0,clean,62,"6,6"
1326,2026/07/07 21:27,auth,sí,0,clean,83,"2,5"
1356,2026/11/22 02:21,db,false,0,limpio,122,"9,3"
232,2026-01-23,Auth,0,no,negativo,26,"6,3"
1116,2026-06-11, auth ,0,0,-,171,
386,17/07/2026,api,0,0,negativo,29,"5,6"
1454,2026/02/09 17:40,authentication,No,0,-,40,1.0
2561,2026-08-14,auth,NO,no,limpio,80,-2.9
2375,26/10/2026,api,false,0,positivo,47,1.9
918,2026/10/26 17:38,auth,1,no,-,45,2.2
2332,23/08/2026,Api,no,no,-,57,2.4
91,2026-05-26,db,NO,0,limpio,8,6.9
1027,14/03/2026,api,0,0,-,93,"2,4"
2545,2026-07-15,auth,,no,limpio,-185,8.4
2382,2026/06/21 14:38,api,si,si,MALWARE,348,12.8
1736,2026-08-15, auth ,false,0,clean,114,13.4
394,2026/07/11 18:22,api,No,0,limpio,232,"6,6"
564,2026/01/05 01:22,db,,no,limpio,201,0.6
1616,2026-11-05,API,NO,unknown,-,208,5.4
289,17/04/2026,ui,false,0,clean,159,5.5
962,2026/08/10 20:40,Api,false,no,negativo,37,"9,1"
974,01/04/2026,api,No,0,negativo,132,"3,0"
39,,DB,yes,sí,+,-66,"5,0"
434,2026/11/03 05:02,Api,NO,no,limpio,112,10.4
2117,2026/09/18 22:12,auth,Si,0,limpio,401,10.3
535,2026-08-15,AUTH,si,0,limpio,55,1.9
501,2026/08/25 02:25,Auth,false,0,-,5,0.5
1014,2026/11/23 00:21,Auth,No,0,negativo,190,2.6
150,2026-09-12,auth,no,0,limpio,308,"3,6"
115,25/05/2026,db,true,1,malware,-124,9.0
2296,2026-08-04,api,no,0,Malware,103,"21,1"
178,28/04/2026,API,NO,no,clean,116,"9,2"
1233,08/06/2026,auth,no,0,clean,96,7.4
261,25/10/2026,api,no,no,negativo,25,"12,8"
421,2026-07-25,Api,0,no,limpio,49,2.9
2073,2026/05/10 14:59,UI,NO,no,negativo,94,2.3
1781,2026-10-23,database,NO,0,limpio,121,"23,1"
128,2026/07/01 08:04,UI,no,0,limpio,64,"7,7"
722,05/02/2026,auth,NO,0,clean,275,2.9
1381,2026/07/25 08:27,db,No,0,clean,28,1.4
103,2026/10/09 22:47,API,no,0,-,32,2.7
2486,,auth,No,0,+,337,3.4
911,2026-07-13,api,no,0,clean,79,"8,7"
477,17/01/2026,Api,NO,no,-,22,"1,8"
1416,2026/02/09 15:24,DB,1,no,negativo,170,1.0
2495,2026-09-12, authentication,false,0,limpio,75,2.2
2229,16/02/2026,auth,Si,0,clean,19,1.0
671,2026/04/23 21:18,ui,no,0,limpio,63,"3,9"
1060,2026-03-04,Api,,0,limpio,12,"3,0"
1545,2026/09/01 20:43,database,NO,si,+,288,"46,5"
2368,,auth,0,0,clean,14,"8,4"
2592,13/03/2026, ui,No,0,limpio,207,15.5
831,16/10/2026,auth,false,no,-,12,1.1
1125,06/12/2026,authentication,0,no,negativo,494,18.6
2322,06/12/2026,AUTH,0,0,clean,110,3.4
900,14/10/2026,UI,0,0,limpio,27,-9.2
1139,2026/01/26 19:24,api,no,no,malware,56,2.2
2340,05/10/2026,AUTH,SI,0,clean,187,"5,1"
1932,2026-03-14,auth,false,no,clean,109,2.5
420,2026-09-01,AUTH,0,0,negativo,329,4.6
1602,2026/03/03 01:53,DB,No,0,clean,36,"1,7"
723,2026-05-25,db,No,0,limpio,89,5.7
1893,2026-12-17,ui,no,0,+,138,7.8
924,2026-10-24,db,NO,0,-,23,2.3
1421,15/09/2026,API,No,0,-,30,"8,2"
1379,2026/01/23 01:04,Api,false,0,clean,22,6.6
552,14/04/2026,api,SI,1,positivo,173,99999
1760,2026/12/02 04:10,ui,false,0,Malware,25,10.0
2539,2026/03/16 14:30,DB,NO,0,-,169,7.8
1368,2026/12/23 12:31,ui,false,0,clean,260,6.4
2473,13/01/2026,authentication,no,no,limpio,79,"1,4"
2521,2026-01-20,Api,0,0,-,56,"6,4"
2482,2026/06/23 23:35,auth,0,no,-,122,"15,5"
1404,18/02/2026,ui,false,,clean,40,"2,4"
412,13/01/2026,api,1,sí,positivo,31,30.1
25,08/12/2026,UI,no,no,+,144,"2,2"
826,03/10/2026,db,no,0,negativo,127,"15,8"
1533,13/10/2026,database,No,0,clean,24,5.5
1246,2026-03-01,api,NO,0,negativo,126,10.6
1851,12/05/2026,AUTH,No,0,negativo,148,2.5
1776,2026-08-03,auth,no,0,-,44,"4,6"
537,09/04/2026,auth,no,0,clean,24,"2,1"
1745,2026/06/04 13:53,ui,0,0,limpio,86,99999
2241,2026/02/24 08:23,ui,false,0,limpio,46,5.8
516,11/01/2026,Api,0,no,-,76,3.8
809,2026/08/12 15:33,API,false,0,negativo,277,"11,2"
883,14/06/2026,API,NO,0,clean,,15.5
1802,2026-07-26,api,,no,-,30,"5,8"
589,2026-03-21,api,0,0,malware,58,"5,4"
721,2026-06-19,auth,false,no,limpio,254,99999
1562,2026-07-28, api,,no,clean,51,2.0
600,2026-06-03,auth,NO,0,negativo,43,"6,8"
2078,27/07/2026,UI,0,0,MALWARE,86,-5.0
1997,2026/08/19 19:27,auth,No,no,-,37,-7.2
840,2026-03-09,Api,false,no,positivo,40,"4,8"
1939,2026-08-16,ui,NO,0,limpio,90,7.1
146,25/10/2026,Auth,no,no,,49,10.8
1288,20/09/2026,api,si,no,limpio,64,"7,6"
588,03/03/2026,ui,0,no,clean,34,2.1
2050,2026-10-26,db,true,1,positivo,23,"5,7"
1649,12/06/2026, database,NO,0,negativo,34,"8,7"
815,15/03/2026,auth,0,0,clean,84,"3,6"
2087,2026-05-24,Auth,false,no,-,104,6.3
1323,2026/01/25 07:02, auth,Si,si,positivo,290,"9,9"
634,2026-08-19,api,no,0,limpio,32,"7,4"
176,2026/01/10 19:11,db,0,0,Malware,41,7.4
220,2026/04/01 20:02,auth,No,0,negativo,193,"4,2"
1525,2026-05-19,authentication,0,no,-,9,4.3
371,2026-06-06,UI,0,0,negativo,213,16.2
2161,18/01/2026,db,no,no,negativo,30,"7,6"
1338,2026-06-14,auth,0,no,limpio,47,2.1
1688,2026-12-03,db,No,0,limpio,32,99999
1788,2026/09/02 14:14,db,NO,0,clean,91,"1,5"
1033,2026-08-20,AUTH,no,no,limpio,158,20.0
2387,2026/11/11 07:27,API,false,0,negativo,121,"11,8"
1994,2026-01-20,API,No,0,negativo,62,
429,15/05/2026,UI,No,0,negativo,46,"2,6"
1382,14/04/2026,authentication,sí,0,-,241,"5,2"
1966,2026-02-12,AUTH,false,0,-,117,2.7
287,2026-01-12,ui,no,0,-,99,10.0
1696,15/02/2026,AUTH,false,no,limpio,310,
1245,2026/08/09 14:21,UI,0,0,clean,91,6.4
684,10/06/2026,Api,NO,0,limpio,314,5.5
1537,23/03/2026,db,NO,no,-,60,5.3
503,2026-01-24,api,0,no,clean,52,6.6
1819,,API,1,no,negativo,202,4.0
1990,2026-07-05,API,No,0,-,55,
1353,2026-02-23,UI,0,no,limpio,36,
828,2026-07-25,db,true,1,malware,24,
1793,2026-02-08, auth,false,,-,22,5.5
1606,2026-12-22,DB,no,0,-,41,1.1
955,2026/03/03 02:54,ui,NO,no,limpio,47,5.3
1109,,authentication ,NO,no,limpio,39,1.6
851,2026-05-17,authentication,0,0,-,23,"4,7"
1843,2026-06-12,api,si,1,malware,39,19.7
1048,28/02/2026,Auth,yes,si,MALWARE,28,99999
1945,2026/10/02 00:21,ui,no,0,negativo,54,"10,9"
1226,2026/07/01 10:43,authentication,0,0,clean,-5,0.5
624,2026-10-28,authentication,false,0,-,9,3.9
162,2026-11-17,Auth,0,0,MALWARE,242,0.8
538,2026/10/10 23:17,auth ,false,no,malware,9,8.2
473,2026-09-06,UI,NO,0,negativo,90,"3,1"
1469,09/11/2026,ui,no,0,limpio,16,10.1
2093,2026-12-09,AUTH,1,0,-,17,"1,3"
1443,2026/03/18 15:19,ui,no,0,clean,67,"2,5"
1833,05/03/2026, UI ,false,0,clean,19,"3,6"
1590,2026/01/03 03:17,Api,false,0,-,17,0.3
1555,2026/08/18 03:40, auth,NO,0,,64,"4,4"
2299,02/03/2026,Auth,false,0,limpio,52,11.3
1890,08/11/2026,db,SI,si,malware,74,"5,7"
754,2026/01/16 10:45,api,false,0,negativo,118,"5,9"
6,16/05/2026,api,true,sí,positivo,422,"6,0"
296,26/03/2026,api,NO,0,negativo,149,"6,8"
2012,2026-05-25,authentication,No,no,limpio,42,"4,5"
1664,07/10/2026,auth,No,0,positivo,144,2.1
1855,2026-03-21,auth,,no,-,321,3.9
1219,2026-01-21,auth,NO,no,-,34,13.0
824,2026-08-27,Auth,No,no,limpio,231,"9,9"
663,2026-08-13,API,0,no,limpio,107,"0,3"
2233,2026-09-23,authentication,No,0,clean,156,7.4
1038,2026/07/28 16:02,Auth,No,0,clean,197,"4,4"
1800,26/10/2026,auth,NO,0,-,30,1.8
2245,18/12/2026,authentication,0,no,negativo,249,"14,7"
242,10/08/2026, AUTH ,no,no,limpio,32,"0,7"
526,2026/11/09 00:05,api,NO,0,negativo,279,3.6
1139,2026/01/26 19:24,api,no,no,negativo,56,2.2
1035,2026-11-09,Api,NO,0,negativo,94,5.9
645,2026-09-25,api,No,no,clean,101,"7,6"
2519,20/01/2026,API,false,no,clean,50,9.0
605,05/06/2026,authentication,NO,0,positivo,50,7.5
609,2026/05/16 00:54,auth,true,0,clean,23,16.4
676,2026/01/10 23:10,authentication,,sí,positivo,50,"11,2"
1082,2026/09/03 17:09,DB,1,0,limpio,38,2.0
435,2026/05/05 00:50,database,Si,0,-,34,"7,2"
619,26/07/2026,db,No,0,limpio,17,10.4
648,20/01/2026, AUTH ,NO,0,negativo,15,9.0
1019,2026-03-03,Auth,false,no,limpio,366,3.3
306,2026/09/22 22:41,Auth,NO,0,MALWARE,56,"8,4"
1823,2026-07-14,Auth,1,no,negativo,245,99999
